open,high,low,close,volume
153.94676352838607,167.5075158166642,111.21750658878867,188.8947651144942,3875.5280286921065
113.13339917118958,110.42334580669997,158.84637489955895,123.29563803568868,1446.5822873996647
143.0597387241734,183.77857887954366,146.89173898208418,166.01348309614636,2224.088591249615
105.44282560139624,194.03997923044463,184.4509963123771,193.44702599383888,4738.314284203332
137.95539203389384,117.753909120669,169.7547306561678,168.11421773903166,1342.3786130425003
162.07565513151144,193.1589332072853,124.42865261888197,104.4596017338458,2473.401289571484
146.53668671189448,171.35835816923753,122.70934693517867,100.4918379572021,4774.204351822863
146.96848761199936,131.9724749657149,154.27461796944343,123.65178913251778,1046.7157582980185
167.59215572051366,186.09197832943795,138.46030240734444,134.74171392236863,1723.1193724264626
167.13171233517556,117.33271091528917,165.50670676147732,116.50897149522407,4934.228585432412
139.9138920063136,141.05815212153686,123.7419683902017,123.69209459109666,3231.891144752981
142.82873121905186,176.29620189961307,142.33686112536998,179.41940393790537,1980.6891857360708
121.26652437150659,164.07812655409407,117.35525309782648,120.10126860665974,4376.904044112943
160.58911051365183,135.16173774078823,193.44225121725722,186.73501798521613,4934.345093932442
189.40936070847098,176.23779560505366,136.14560257777754,118.35324759818337,3119.294215082333
133.57472563740973,168.7373919303646,116.63659587844552,175.91903470407206,1489.8921647877191
150.94656389420393,193.67272888015117,176.17904714505158,154.9617360709988,4959.552859402733
162.72886389515895,118.98740303115044,147.52003592955754,139.8946827315738,4198.743944271379
161.21525873416203,125.64012703926726,125.69769653167103,183.4597738043604,3231.9297416554264
116.73092064660818,190.45229481013567,198.1476644436584,168.63309893587135,2089.030844598971
199.49613210832155,183.40826629819125,186.75261525475193,139.6235830641725,1083.396081615553
145.0643051235187,151.8712692180159,164.44149469618318,176.26876247716856,2855.085463103961
177.1142791649701,189.18133199422678,105.43169042532128,187.77780956801882,2285.2268492870967
130.2216973557873,179.74084632804178,118.77318267737948,190.00016359653915,4814.504980185973
154.7036042868083,162.3654006316158,151.03563530354432,149.97892523753092,2157.8050296733236
115.64944517100454,102.20711529891113,118.94347228775842,169.31780022909768,1719.9768055022507
182.82663484093723,118.63480272496881,119.62707816147882,199.67503188621507,4943.336642681865
162.17534522650158,174.77304927956314,170.20247721882208,190.06982660101227,1783.4207238714428
110.08079500744631,127.01200238980907,106.25787409058222,119.76653973348355,3769.089612377392
101.53332069791077,131.20876037184223,128.93348339289568,110.59120604831415,1396.563639016533
130.10494384513086,155.0451677383777,174.54296721852594,151.51094902032938,4928.479782074568
169.74782387481778,119.1856390236512,108.97541779583403,163.95244956098182,3897.689493517845
182.0176684333208,188.15138540673334,173.26584503134615,133.22986414156,4582.194581296861
191.9262638169525,142.8182638149685,196.30804713664475,199.56203212120752,4142.768136044871
174.95810225932615,121.69042464425054,189.6333997449972,122.68819037527028,3495.910284216298
163.62231250389402,109.70000792794038,157.11880526966743,170.72048138056115,3387.8514386050156
117.81273705853043,112.79716122142212,116.95713035139146,121.96054726662301,2674.684685626917
163.38666827615478,114.14280179586885,104.85373008852625,107.13392450556417,2971.5051412472203
144.4821758997617,142.35599910034972,179.02954827869772,166.78193536229125,1884.6512778201486
195.99352194980554,167.79986682442467,125.33698365741003,134.0076981571404,1965.3207793394834
180.78812018182163,138.73868853564477,149.8983708605306,166.4577371492218,3190.993487585903
193.99629887034462,142.66049701390082,120.37661979799591,160.10663468445864,3729.1559044399864
117.80652512801028,166.53976563059194,100.08047362050061,197.79106567409767,3026.0217416165756
107.02097306045718,143.2665421577761,110.29308666754493,165.69925116912333,4289.189443032891
170.1818594594791,169.06100175028934,103.35224515658828,167.3881843496005,3586.988469987485
137.1327942512742,185.9825777070185,193.04442099856252,184.38671735584495,2191.211314083256
198.32572748906892,157.47820294083246,133.53716176847215,134.10169851641746,2611.190453797279
168.9838825631047,116.19336571555077,185.44872152980395,165.92523979754014,1265.2611927370217
132.85944836622505,123.8559391241667,149.21414728587072,101.8089508710247,4163.755152948417
127.053411747308,128.5030152798685,129.02117038815865,147.4019919724228,4610.550014499158
173.48314641859025,140.92833513236633,168.85934783918324,199.9845249718885,3868.340605584717
119.83549497367041,121.87745540836391,149.74219114254683,152.28172635710933,1956.9796408821683
126.06640833020388,162.0190311505082,127.8947200434167,119.7459998778208,1095.8446449918627
132.87173495241825,188.9612398066796,175.1609086552472,161.92224246261569,4937.022791651295
190.3490659916278,140.07830024959094,156.0202253190933,139.98857452831732,3539.9932680632132
133.96409830560316,127.14085495196119,168.29366361437573,157.51295360590956,3168.244176386183
185.5414140662961,107.672036299845,161.43782274122165,172.44449364354136,2866.4053340409537
188.78549621392733,112.31382513801222,162.79919545135488,124.54497511952422,3033.6990036164802
102.19735889883805,107.25019311894344,151.72086131972216,131.170382779368,3690.4720082419276
180.5813799856027,181.3945249859992,100.54621478752958,165.3547485523987,1455.6377874688926
183.0891059924247,193.62419679540199,162.0486448780037,111.1468300129906,2846.121031773436
178.5429779251626,169.38368541047623,179.06519265974512,153.57411625440466,3840.688465282708
105.60907203183726,147.94245551775228,155.35860701750127,197.51453138616498,1805.8257231484788
137.23871834689655,174.2678345293734,193.62484167321992,114.17788983555393,4694.990612127578
176.7928858421872,171.0230471981446,192.3293264677986,158.4257078118389,4372.582236249415
151.7729238911203,155.28453540075844,172.82486150627747,185.37454117951359,1376.3713509401505
180.05984083105005,149.32764506109922,135.78492887210422,160.25361555918633,2814.1216734514796
168.0817731304663,140.71780536166838,151.99915187895303,189.67599914374821,1814.0077420785924
161.32356442016996,149.57105806044467,136.73127157693358,102.23183606050247,4635.754697389142
178.47145992638085,111.72983407072444,188.19288219470022,185.36775883117522,4321.505982981485
134.87883195365418,174.74635439819417,137.48675714460532,159.5775091201034,1011.8487821073692
179.15578607368332,176.2804483372098,121.43238972247813,163.28564430243378,4068.228345646918
194.28460671182472,199.3509402402821,116.57624365360546,173.62681486135955,2593.02697480242
114.95757914003002,188.17122546496034,147.47017799768994,158.44032216198408,2774.0179738286265
150.5056353290466,150.73790007555237,156.89836264637256,100.40512280580501,2440.043948873
184.22729309039113,135.20281989270336,115.51316622448498,164.6925242724386,3797.9972377999497
168.99522257016056,142.37176027331185,184.9023892883005,190.4021487893088,3408.8403191303496
193.17120157583904,111.06780793159099,124.67047734846692,145.23008221857305,2241.3443540120056
170.38205630091863,146.99871883446193,103.3870452892718,154.8860314179325,1519.6529393482167
145.25955181273565,145.62300219742565,146.20422455640337,187.0787330919796,1218.5744169154934
155.68254084221863,138.8157337875801,113.93418720967463,141.87971530844325,2276.462135429172
172.69875030759155,161.60279694284282,103.13471340202287,176.52803216273782,1938.7620505538816
126.79485124040278,160.55796019164308,111.13075360009582,191.91233378246824,2480.1711108228005
126.84146265763869,137.44572126948466,147.60994391302307,121.21104691725611,2476.775507458149
113.53527970314164,137.183370449671,113.41512577859301,175.39865982175303,2794.047642888008
107.02960283186313,118.63019329586693,123.18634891847711,199.54906679039058,3871.302012320459
186.19911798043057,187.15098001922283,138.1530422053524,167.95041482699904,4894.921748675115
127.89082176680388,130.82933022110552,188.65480626548862,100.3105322717183,4043.6243858414864
197.39635549880805,178.84797654018277,158.62127784919983,144.60025962013353,1151.860564384406
149.30609307779795,158.44163404860967,143.73971075126707,121.37012066485782,1905.9687873337143
191.85447621583802,114.52856011973076,179.34358789700494,197.9498127470634,4945.6583792206075
117.24877602448703,170.64463179091774,123.63299839759725,191.31671001999823,3581.479498792024
118.18088985360842,187.93685221683015,147.60443982065857,179.67261976052325,1669.9846767219885
180.76370463794532,120.69333185610073,123.70383700682208,121.41037175692355,1365.2348714663472
117.71983626929547,131.02347338807243,129.35620994408072,131.5754310288056,3125.28485582425
159.14155361589718,182.87676134020452,113.1969288954862,164.29927943534983,3541.954264957044
171.99259290256967,171.7116243985117,168.99470153907959,178.30286230574566,3014.257268407902
182.57539086800205,114.07171362758571,133.56660182995202,130.86863906976106,2427.8613559048244
141.52665237210803,145.78385632168377,108.48674007981572,150.52598715638885,1889.278739734939
183.50078569615638,168.51441173093923,140.1758676165321,126.6497833057839,1798.764136122916
115.45609337058833,124.9256464929487,139.27773067102873,199.66972410971272,1116.2755860290963
145.36019690344747,192.73453507082965,122.84766936191048,125.19493979773146,3234.9290133636073
187.17950359022757,171.86622459807714,187.32954081081635,138.92068046207814,3590.684329459967
138.7641385807139,108.62335277634322,102.79922237969437,191.4784497526912,1411.5611258313218
169.0631908088564,163.26276511010488,161.82906550673758,110.05193214810534,1849.1080638322176
155.76141491435877,168.8738229150732,116.50521755332143,115.46583777511744,2398.4493919500746
132.56995344120836,183.9442018882558,187.9645513080155,104.93071834073768,3468.9433588849015
175.15680179462043,150.7100499460867,196.58017756410612,199.86490025145577,2771.457663752608
141.33444866139726,103.3021685987542,171.31034537031329,119.95846824188884,3410.0326004294852
131.4654734419262,100.5660501570679,105.42615476813448,154.8005693740496,3843.845688728434
199.5061796121559,137.47993691150458,179.0792864738939,180.1824653410353,3325.7959751033636
196.86482139761597,161.5230398086989,159.22211149706777,170.85979063025206,4781.635443141483
166.11367391376257,134.4636788829389,177.990831818759,179.47825212685797,1614.8561637870341
164.05388776315223,142.37699048880324,162.98166529667523,164.5675227129754,3580.143726563932
147.66389235058648,167.2551104084061,126.6202388320594,184.3047312455844,4807.988581418255
195.83859570125978,102.45907954551416,111.85568256173093,194.6574115152097,3552.698532682128
135.2405124696325,161.19064793623,106.43604721902429,197.37748760468344,1047.7928354930405
143.5375772320472,111.52711208589349,148.54891176291977,165.68871712958784,3195.7147485800274
126.23693511422576,140.08003336178916,100.35657923749058,177.10655936216764,1248.367097740854
126.85889858974221,130.90389728020148,127.86140425457133,140.71678195291886,3219.97214702943
152.73870854823997,147.72634227608725,185.2978615932936,189.74673826863378,3399.315079580871
184.88587548797588,176.18688294233695,160.6224057108353,143.95816945998544,3778.0506418167033
137.48446113341697,103.00219808078045,118.61148916630985,198.34741158937086,1785.721424915332
182.76931856763264,147.5929282210485,197.01600352399342,127.65058955848308,3926.325617735953
123.43542612696365,103.61430317184896,117.4368822765739,109.04118629262032,3951.9348814179452
124.07474393652461,193.52765012267938,192.34363857948722,110.22333726031025,4128.286214820455
106.74025204801296,126.45961848588368,165.4311787251765,194.1153988083202,4363.536856525952
148.03312576536868,103.23568801487791,176.6957723172534,193.55318956815407,1987.733566493762
170.08119872414372,188.39898125245193,121.17500017692123,149.43838682196423,1535.3782691593526
106.10108881300333,121.71383910399221,142.74005663554664,108.40794401543552,2831.9537233124233
130.71486876531702,144.4184837641311,129.62812928222272,160.97074251134106,4808.468028867718
186.53364420423765,153.90610362212382,116.64025841312923,165.6616400225361,3344.359693368392
156.35890783808145,123.50997487766531,112.90444455559143,197.00447658228427,2675.570234956757
119.72048177273038,190.15513541504615,176.33068461870184,175.6705666981287,2797.2565783115992
169.81001241416843,144.41887965435495,122.42895443159108,178.23778837774603,4463.608946330994
143.50245274018138,133.92406302147472,173.77044558976203,144.73720484912954,1588.5957376171773
148.85746742666518,101.37916275358106,146.627557246539,176.18457233266346,3091.681069925752
199.60538729491708,152.24734747176007,117.13787664121404,123.91737639781033,2899.462922123028
103.3667106976952,181.97397597791368,103.33091926693896,144.873170718048,3162.0869714157193
108.70290833983717,101.28412560303204,147.4911897312135,123.35008664478605,4270.198642990264
160.35985949096997,145.70050960449376,116.41843729072357,125.51431200102574,1116.1703931188924
138.2931152505197,110.58594521396604,165.91661761328916,103.54506132431807,1432.7731845588748
179.4214534027784,190.6527557532675,129.2710352234956,194.43171923482393,1122.3655130539535
141.3886887686737,134.1284042115761,129.74480399230498,169.72243913335248,4761.463672484212
160.8116759421897,163.54028625501576,177.64617827686038,188.62739335364074,4807.800472763871
108.65000698946258,175.77430979365255,100.83738738093425,134.1633103179254,4465.631263280529
152.0271321649345,174.19017094770234,143.34356065360316,147.76861617034655,3825.195525466008
117.70792358231144,148.53940474482573,120.99941078636883,179.44778057583602,4469.935542570425
109.91892267416803,186.90175322071107,198.26357962426235,104.7050865515354,3638.533825409496
134.97062205445982,112.69566247511739,172.61261388098015,158.4593878416595,2938.147838115636
192.41261236022686,192.48589656706932,137.9280012025127,123.4917690559369,1177.6052327617617
174.90453964547544,177.75017533009606,153.81157282872195,159.23279849853157,1452.1000796509593
147.47661521973183,196.06716441933256,183.556068116857,185.20057619444776,4807.263044685044
108.7227708604522,123.01661934677219,172.10088395683226,158.4871468056109,1904.4705753315761
128.4734207380632,170.6714317782779,154.898542956868,130.70290504613797,3890.0282725204124
132.73747406602013,171.88034164271636,127.74394901031842,166.07009950602207,3525.068271987135
160.7593495922835,107.22005641949397,185.56474790221372,190.84335295771064,3738.957293020285
162.15929091964853,137.6253728781285,111.69681439796446,107.60622660235838,2644.9836619091116
158.25418342108688,148.3084904894872,166.0098755978292,115.89022394991692,2863.5025834816142
121.95836291122812,181.10073926598125,103.57007193664268,128.08148531039794,4553.742736337553
121.35522453355253,151.00536527525026,194.14150830278575,139.29386336808156,3188.607490384484
132.0354947061268,168.65617955593004,155.38007701667436,185.8814678931976,4935.586644156731
167.76838124789307,159.8682951331369,106.16031423330824,103.07083283609644,2047.343715707903
149.38530473074124,178.18284863821145,167.1660883590654,185.69157459013488,3596.3751606342357
158.86721312086874,146.49544955606208,176.55913722120837,193.4824874692188,3208.2243826649988
147.15531438186815,127.0118928310367,183.8293273390746,152.08227053365263,4904.980586662362
159.28624609207236,116.99220638482448,152.5296994426925,135.75641847066763,2599.2032621535323
150.3633845521203,132.38164556176696,172.7878504480058,125.57453088325177,4524.859937544652
104.94473233688946,174.68968285766914,161.96739896541456,140.70435600639306,4146.877683870422
182.43161728594552,107.7531498469218,138.47948328718212,140.9273344419144,3757.8853394546118
188.1855874538721,103.58087225324726,161.4855936381213,119.86572826483656,2569.8073200151903
110.41703331931102,125.7453209093517,184.13956336515838,128.99646986940098,2012.446483039895
150.37406034503837,131.07342399781808,154.6129520906835,160.5687026231603,1761.6185559967046
123.99992217835107,125.09563853921716,155.95895625610882,130.9880584063191,3227.771722087839
196.2755994326557,166.57791545940242,103.32189033110795,167.10002954165554,3816.5644997526156
145.90080693264974,178.0405723982487,138.85099328029287,176.25371075175508,1328.5412170591994
160.92291311707584,136.68480071807832,173.67805517216647,198.75250307309034,3044.366574086956
147.80947280690629,169.2945117212613,145.6169286372055,167.18346859251838,2200.393670581084
190.9775749240517,199.10071962630826,178.88109164569275,186.11423644263135,1391.7794450141882
128.79443237333965,140.71410139170627,164.42405613424836,136.57160246280426,4885.921051650875
150.68205693141022,122.77650236033499,169.02796533697176,143.8622357733613,1369.3590709307566
162.3446590035658,167.6430058731306,178.45766710510168,176.98850386475306,2805.522583223827
180.85208773888633,144.54275354890635,109.76941799536813,122.27575931298841,3106.277365839039
107.91179553880053,138.18881821913672,169.7960625504772,143.88404045602212,4454.026100008794
195.4287208831752,126.3296125850675,157.2158096938377,199.59462223550065,3672.0038881880714
168.08401488367554,126.52090268925105,100.22184181854082,138.53373862440125,4754.39127053248
187.423659716163,195.83445251469516,171.7647844066334,143.06720619796374,1271.8031518765467
184.28572246816472,106.59028727303568,192.99208218695645,118.12278892331696,2401.7453525828455
107.71662765670258,182.45426290066385,141.72607061293485,115.48641816698564,1242.1953254171135
110.29016508469161,167.96086437803655,167.2518374689168,127.25471947795837,4216.000175017319
168.82730837379165,176.53086845896692,116.24339301992586,155.3310613199197,2629.424751361949
159.52375290705848,158.37909692351624,181.45403422428114,140.07490411963752,1879.8887624289744
136.72493883340104,156.64658249392158,196.28678242171927,198.37742145120754,2674.271721315903
137.81431645310778,140.80382185727015,180.3962691923731,195.639416997801,4342.425262550971
121.22709563020325,109.11126295575677,138.2004989399932,107.4007547813143,4161.433349813572
119.45265884861797,188.59215429598225,198.6296777236136,101.10267160184166,4527.198418420119
102.00399221958266,100.77125355636937,107.80706840660449,165.30798465933933,2160.6387144622104
158.68522714670067,186.05600616243237,151.92329079230228,138.42459746490988,2181.121628749459
131.04190118624564,103.33060967470855,128.25059610629805,152.70325964945488,1334.6197258161037
148.72073879302533,112.04046757217392,163.82878580063377,121.38319998826616,4716.925661803226
168.50288983845456,101.5688082940932,141.99881004487193,104.82417381305777,1439.1835462040472
137.13980462675673,143.45701116811605,193.45960580868135,159.34065752379507,3697.6046445457478
193.16370932412195,134.66949525660257,156.1351072272547,153.19771271410488,4840.189231561402
183.60559454911913,109.40540683706155,179.7226523951012,108.09152628653213,4476.555340184915
145.70566471885715,158.35965323372875,155.62030285817747,113.22135309986243,2505.2808541751347
180.7369193869951,104.95345202742288,125.53336008144656,118.41938102150384,4982.9052798197245
120.41136542497631,148.95347184689075,124.74378554137321,155.73708937507345,2988.8089653264324
163.84248902139927,150.84293118728428,127.99812862586239,118.20982572349183,1181.9986142159466
147.86835372156617,132.15404224294892,163.88439293184746,195.02166690612663,2036.9402869270848
181.0814136003763,135.3790371652012,126.00398433472205,164.27769830628912,1258.8875728013793
115.30103525843745,147.09857973178637,135.07509084275412,182.38004123982546,2772.3671620166615
169.65767997544003,124.76596586001521,192.0330543093812,139.46941378155952,1528.0169281620974
191.00367061410674,135.68610641942294,115.87318238694583,124.1723535467271,4436.798037156298
116.11841661515795,126.84067771490058,134.1495930515192,133.59393037472879,1339.0799886222178
105.36505418942326,114.66140656816688,199.13351027397303,124.0471402401673,3091.1970702223875
187.9908654793954,104.35459333432847,103.35647718863136,183.34310143733282,3621.492417154094
172.4387015558398,169.6410039170638,157.86289136499897,105.56610408372033,4266.284907044251
101.13618535414062,113.94792145284472,196.2182787898407,162.45796974067866,4137.209902377554
111.76732101595599,185.59391093169143,194.7070463593236,194.8871463853385,3727.938552385975
113.65372814425523,190.6286381333919,142.936285743937,117.63830044814205,4763.161456018116
169.37260153728,179.9516149854429,153.20171183792598,114.13212305717126,2155.8765764716113
126.50383583489499,148.86233870116556,144.1579681398365,164.8940983959433,1859.1987997305353
171.29563014834582,149.20607035361965,168.45603616441076,130.06174869049332,3654.4413953762787
170.2829316907446,133.00467929150764,154.4422942063819,135.7692729053293,2434.9608240962184
101.61131211067558,170.18412381036157,160.3936701228062,155.22515269889522,1585.7287396825548
130.3447047146498,166.8371522614936,121.25291555173169,178.79025172767626,1261.8582903153986
168.21448144287837,145.53292550619622,179.7114345459327,167.09601449840875,2078.366529015225
118.78881804522482,151.77447673103276,150.84104930122774,182.53936354922496,4088.3472376825093
125.76224185608271,156.55878746331285,148.06341890099927,150.4275914123237,4481.003037739681
161.9831934145801,192.89493926774475,109.35614894770131,198.25131005317215,4675.6808123606515
116.4186792732973,192.83051805102963,119.22262088446489,131.43617946882495,2467.3199759229697
187.89909257512036,123.32890384173893,176.45759206438237,187.14332500789297,4450.209487588681
174.5904907610797,148.88684035490877,192.23787431260075,127.75323233668462,1544.6909815565557
105.67632402304666,111.37596602862293,156.56956984742456,186.25124877760197,3899.064245587007
174.96010376863785,153.13407047332493,175.0202896595153,158.50639631562282,2374.779577743668
143.129142526462,185.91197847564447,176.8734838570681,182.62020621571554,3703.0885693747778
178.7468557694132,199.26479477843898,193.4016980140684,120.62584523355444,2881.8275896409805
126.30395747466544,150.35116363477698,151.03311173868477,178.532937624887,1015.4235714319415
184.59084361200007,115.8018229433969,137.49383731347643,159.1249137173542,4031.851232297449
137.8360519065325,128.99828256459259,101.91603214127063,106.57337803233445,2563.045101726896
113.19702936682671,151.36496385960885,155.39472428190766,182.15630503456757,2472.4220553491837
133.6935571003434,134.2386386906615,124.56354865495518,176.76093431108418,3576.181933321204
137.27821373892894,108.00400335033257,158.7883954932753,156.18609383244927,4667.790306491727
133.51093498957215,185.2814573611146,160.075593879812,137.22967646432127,2985.9347260297154
177.44705353941447,133.3178914670244,187.9819675577999,138.30177334324034,4083.197353869786
165.144221410137,170.73874991606877,139.58311088182086,196.59790605952443,3233.7537267495227
193.89178219849285,125.69008469403875,135.98068806475504,132.92944901408558,3750.9342839824453
109.69352818532913,111.68110539900916,187.23697056893315,160.1474083592313,1958.1991287793392
170.4942446248563,111.04269019764533,159.62184556126095,129.6565251228609,2488.270122627671
120.24192100802756,155.7987217440719,105.26553985786057,191.9132756269965,2715.982205795626
162.84797744376365,150.50903806023155,153.0787123868847,190.90297267068576,2697.4376937333577
140.66080847581532,109.11833692956884,141.88941974211968,183.65652400447615,1411.9925316558426
112.76476079136671,177.4686266890295,163.7201244417234,142.3470212533483,1027.6163822245815
163.81099518586936,167.88997392217348,183.16656076902106,104.35818406024072,3945.4194198956766
153.06556413592406,107.70302601586081,137.51745655050584,167.16077378373896,3832.08254713576
126.35099535421735,111.51150026033262,171.08273926396666,112.26034095088812,4318.751707717703
159.10054070235228,195.36139735751883,113.19022371180135,156.89322330204263,2957.996600790574
156.4611790833598,107.39021602442936,113.78066914358625,147.67387743876304,2624.8522519466883
122.31064968760226,155.4992528004561,190.78768700294404,163.97176920542813,2332.948601043129
178.38107157887262,150.5012474528759,170.51638379263,134.79051186488863,3827.0138938268647
103.28114633696627,137.6080732752797,171.5453336896968,166.68611679339693,3274.6803405337187
191.23237250154602,169.76504873397704,105.16707293638984,107.94496953303184,1420.6085512736752
134.91123024477713,126.52441730228499,188.8773796904662,159.04156860893846,3002.5030348582277
102.1730047944025,175.98486721286685,104.99319811006761,148.67366230368404,2048.5725442216076
134.4232932763109,107.14609471920411,125.88574201052714,102.95589324741172,3698.9596851605806
100.01050847269383,119.89107605783771,173.65828417059,117.29344675573924,4682.719007927189
137.3379488152252,142.02266637759834,144.68646326862205,116.47221770900558,4806.158247087583
155.4988219668452,173.8743079679342,178.71796038787113,144.158006297464,3027.905658987916
105.07863338331546,177.847246834858,147.88734595760715,150.710169330417,3306.9913730287226
174.13158274191184,148.71365333981942,134.98028199860153,101.57767257075484,1150.6840887555582
195.2388371290784,183.46406877201704,122.93797759724316,101.23948768725391,1921.580425515642
145.21477009145036,167.46012972816214,174.81619783221745,143.43933957682833,3939.7509004402423
108.57594794544598,183.20535719875332,119.95333811846749,113.56434988499021,3843.0466415867863
197.3231349315434,122.63223067787831,183.25104680406338,101.94829068112176,3244.475581597489
138.56588205527618,128.28559328161916,121.02596472432168,137.48628086940622,4139.0241199300235
183.84531132963824,142.03861494023263,108.97453083712779,152.9115720512606,1563.7386208594007
128.70058194739724,100.16207612161959,142.58642109566512,125.24198608477539,2403.333459466431
122.63851903395869,121.58209046399665,110.7479284407636,158.29282887106476,1658.5730582949786
132.00140987171318,186.4882236126118,150.90660995499059,135.6015602387687,1105.0999326084896
111.11367120948825,118.82842361141097,115.16739511298476,130.6706063256968,2287.4102377019863
185.20465370860316,163.3488232947157,134.545774444554,130.9910371970737,3945.441959276501
140.17323708096836,197.47322727325883,169.00545033747164,111.50615366856856,3230.332281291017
153.4164532925265,199.02570301872368,120.16655121748889,174.20682849078085,2013.0476781742227
136.7325466375863,173.1942817246427,117.0899871985457,132.07280434505057,3582.1774849319286
141.83236901157787,173.04950223280932,127.69922600636852,178.68873142591818,4651.391040788054
135.65624570162677,172.11068583807395,196.14583016707152,126.83478213528528,3666.0262234796273
141.94527388728025,105.83566250552788,150.2083366725371,157.07520193608383,4492.846447788192
136.09531625975046,123.39639424640374,159.97767547259332,125.95473440954203,2878.105503063445
199.38465818134836,180.01517052913022,130.93221973790904,110.76649083451127,1545.3806457687817
138.84244520956747,112.60094488583456,120.11822696789484,108.7931205857677,2813.0692862647466
141.92638777022404,198.58202220882245,131.65771607653818,127.84991428006485,1680.9931846343695
110.45759759576796,187.54346312929843,105.2756993551489,124.35859412960839,4911.1626625923645
179.40807331884312,169.86306681849624,197.64211968549824,144.9216565859584,2126.9562489132845
130.69055854635704,144.26397055638353,104.43415518465594,114.81818873039703,4750.170213770224
143.86025552224834,102.42253157727383,119.3773335207913,124.06202109641015,1965.1548714817993
199.97992522164446,187.22230197294473,134.49722396174363,159.5053547315659,3365.094571524747
191.17386967917335,170.8054155430883,151.84335771236763,120.1256925489067,2694.6159915934427
